user_id,age,gender,occupation,smoking_status,pet_status,sleep_schedule,cleanliness,budget_min,budget_max,roommate_gender_pref,pref_smoking
226,28,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2079,4618,MALE,NOT_ALLOWED
227,33,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,3,3199,4761,MALE,NOT_ALLOWED
228,31,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,2067,3952,ANY,NOT_ALLOWED
229,28,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,3,1708,4354,FEMALE,ALLOWED
230,18,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2123,4518,ANY,ALLOWED
231,23,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1820,4192,MALE,ALLOWED
232,24,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,5,3270,3925,FEMALE,ALLOWED
233,32,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3817,4705,FEMALE,ALLOWED
234,31,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3826,4479,ANY,ALLOWED
235,25,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,2,2117,2788,MALE,NOT_ALLOWED
236,21,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,1832,4043,MALE,NOT_ALLOWED
237,27,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2142,3404,ANY,NOT_ALLOWED
238,30,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3400,4051,FEMALE,NOT_ALLOWED
239,25,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2322,3320,ANY,NOT_ALLOWED
240,30,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,1,2861,4619,ANY,NOT_ALLOWED
241,19,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,1911,4694,MALE,NOT_ALLOWED
242,20,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2608,5056,FEMALE,ALLOWED
243,31,MALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,4,3961,4864,FEMALE,NOT_ALLOWED
244,19,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3156,5027,MALE,NOT_ALLOWED
245,31,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,2,1673,4047,MALE,NOT_ALLOWED
246,25,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,2,3420,6004,FEMALE,NOT_ALLOWED
247,25,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,4,1859,4757,FEMALE,NOT_ALLOWED
248,33,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,2,1513,3653,FEMALE,ALLOWED
249,23,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3785,5935,MALE,NOT_ALLOWED
250,28,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2486,4636,ANY,NOT_ALLOWED
251,28,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2736,4101,FEMALE,NOT_ALLOWED
252,19,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,4,3826,5570,MALE,ALLOWED
253,25,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,3,2218,4385,ANY,NOT_ALLOWED
254,34,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3533,5759,MALE,NOT_ALLOWED
255,32,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2908,5189,ANY,ALLOWED
256,33,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,3705,4934,FEMALE,NOT_ALLOWED
257,27,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,3930,5848,FEMALE,ALLOWED
258,27,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,3,3544,5453,MALE,NOT_ALLOWED
259,20,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,1,1590,2336,ANY,NOT_ALLOWED
260,20,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2570,4228,ANY,NOT_ALLOWED
261,28,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,3,3233,4377,MALE,NOT_ALLOWED
262,19,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,2299,4714,FEMALE,NOT_ALLOWED
263,35,MALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3302,5160,MALE,NOT_ALLOWED
264,33,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,4,3111,5858,MALE,NOT_ALLOWED
265,28,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2032,4961,ANY,ALLOWED
266,31,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,2,3695,4650,FEMALE,ALLOWED
267,25,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,4,2154,3615,MALE,NOT_ALLOWED
268,32,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,4,2573,3090,ANY,NOT_ALLOWED
269,27,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,1557,2761,ANY,NOT_ALLOWED
270,20,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3016,5503,MALE,NOT_ALLOWED
271,25,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,5,2315,3819,ANY,NOT_ALLOWED
272,18,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3376,5553,MALE,NOT_ALLOWED
273,24,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,4,2879,3481,FEMALE,NOT_ALLOWED
274,34,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,1692,3058,FEMALE,NOT_ALLOWED
275,29,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,5,3718,4296,MALE,NOT_ALLOWED
276,32,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,3,2335,4899,MALE,NOT_ALLOWED
277,33,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3546,6135,FEMALE,NOT_ALLOWED
278,23,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,4,2470,4878,MALE,NOT_ALLOWED
279,34,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,1,2055,3265,ANY,ALLOWED
280,30,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,3181,3968,ANY,ALLOWED
281,26,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,3,3222,4575,ANY,NOT_ALLOWED
282,28,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2791,3305,FEMALE,NOT_ALLOWED
283,27,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3083,4536,MALE,NOT_ALLOWED
284,27,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,4,1877,4410,ANY,NOT_ALLOWED
285,19,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,2875,5319,ANY,NOT_ALLOWED
286,27,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,4,2912,4071,MALE,ALLOWED
287,18,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,4,1863,4280,FEMALE,NOT_ALLOWED
288,26,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3498,5461,ANY,NOT_ALLOWED
289,27,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2118,3006,FEMALE,ALLOWED
290,26,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,2,2825,4309,MALE,NOT_ALLOWED
291,31,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,3,3981,5986,FEMALE,NOT_ALLOWED
292,31,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,3578,5831,MALE,ALLOWED
293,18,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2954,5804,MALE,NOT_ALLOWED
294,28,MALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,3116,4423,MALE,NOT_ALLOWED
295,29,MALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,2809,4041,MALE,NOT_ALLOWED
296,30,MALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,1,1738,3882,ANY,ALLOWED
297,23,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,1907,4651,ANY,ALLOWED
298,34,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,2,3637,4981,ANY,NOT_ALLOWED
299,34,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,1750,4151,ANY,NOT_ALLOWED
300,28,MALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3353,5788,MALE,NOT_ALLOWED
301,19,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,2,2851,4523,FEMALE,ALLOWED
302,29,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,1933,3193,FEMALE,NOT_ALLOWED
303,35,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,2577,4266,ANY,NOT_ALLOWED
304,25,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,4,3325,6286,ANY,NOT_ALLOWED
305,33,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,5,2653,5284,FEMALE,NOT_ALLOWED
306,18,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,1,3248,5535,MALE,ALLOWED
307,25,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,3,3909,6517,ANY,NOT_ALLOWED
308,31,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,2552,4494,MALE,NOT_ALLOWED
309,22,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,3,3195,4109,MALE,ALLOWED
310,20,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,5,3548,4230,FEMALE,NOT_ALLOWED
311,25,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3919,5639,MALE,NOT_ALLOWED
312,35,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2337,4793,MALE,ALLOWED
313,27,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,1,2989,5208,FEMALE,NOT_ALLOWED
314,24,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2562,5474,ANY,NOT_ALLOWED
315,23,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3519,4403,MALE,NOT_ALLOWED
316,29,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,2,1944,2593,ANY,ALLOWED
317,23,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,1,2998,4999,ANY,NOT_ALLOWED
318,21,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,1,2860,3635,ANY,NOT_ALLOWED
319,34,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,3,1856,2790,MALE,ALLOWED
320,18,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,3,2250,3612,FEMALE,NOT_ALLOWED
321,22,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,1696,3057,FEMALE,NOT_ALLOWED
322,30,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2080,3102,ANY,NOT_ALLOWED
323,23,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,1,3700,5176,FEMALE,ALLOWED
324,21,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2716,3367,ANY,NOT_ALLOWED
325,25,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3163,4831,FEMALE,ALLOWED
326,22,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,4,2342,4060,FEMALE,ALLOWED
327,28,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3370,4797,MALE,ALLOWED
328,29,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3142,3832,MALE,ALLOWED
329,19,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,2885,3827,FEMALE,ALLOWED
330,34,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,3,2574,5300,ANY,ALLOWED
331,35,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,5,3522,4867,MALE,NOT_ALLOWED
332,33,MALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3322,5382,FEMALE,ALLOWED
333,19,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3886,5705,FEMALE,ALLOWED
334,20,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3063,6027,ANY,NOT_ALLOWED
335,31,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,1,1552,3051,ANY,NOT_ALLOWED
336,35,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,2431,4283,ANY,ALLOWED
337,32,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,1784,3832,ANY,NOT_ALLOWED
338,24,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,1,3815,5654,MALE,NOT_ALLOWED
339,25,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,5,2771,4619,ANY,NOT_ALLOWED
340,33,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3376,4097,MALE,NOT_ALLOWED
341,20,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,5,1725,3667,ANY,NOT_ALLOWED
342,28,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3729,4261,FEMALE,NOT_ALLOWED
343,23,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,2945,5650,ANY,ALLOWED
344,22,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,3,3500,4091,ANY,NOT_ALLOWED
345,35,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2808,3657,ANY,ALLOWED
346,26,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,3,3824,6341,FEMALE,NOT_ALLOWED
347,24,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3020,5109,FEMALE,NOT_ALLOWED
348,34,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,4,3662,4781,FEMALE,NOT_ALLOWED
349,20,MALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2696,5173,ANY,NOT_ALLOWED
350,22,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,3,1864,4198,FEMALE,ALLOWED
351,19,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,1,2131,3316,FEMALE,NOT_ALLOWED
352,24,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,2798,3742,ANY,NOT_ALLOWED
353,32,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1965,3135,ANY,NOT_ALLOWED
354,23,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,1,2552,5326,MALE,NOT_ALLOWED
355,31,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,5,2343,5291,MALE,NOT_ALLOWED
356,21,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3930,4983,FEMALE,NOT_ALLOWED
357,30,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,2,3050,4618,MALE,NOT_ALLOWED
358,22,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3908,5473,ANY,NOT_ALLOWED
359,35,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3649,6015,MALE,ALLOWED
360,29,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2588,3242,FEMALE,NOT_ALLOWED
361,22,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,2494,4886,MALE,NOT_ALLOWED
362,25,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,2982,3979,FEMALE,NOT_ALLOWED
363,34,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,3,1746,4165,FEMALE,NOT_ALLOWED
364,21,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,3,3310,5891,ANY,NOT_ALLOWED
365,32,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,4,2227,2826,MALE,NOT_ALLOWED
366,30,FEMALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2750,4213,MALE,NOT_ALLOWED
367,33,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3484,4223,FEMALE,NOT_ALLOWED
368,26,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3087,5893,MALE,NOT_ALLOWED
369,19,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3644,5557,ANY,NOT_ALLOWED
370,23,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,5,3597,5481,ANY,NOT_ALLOWED
371,26,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3975,5968,MALE,NOT_ALLOWED
372,18,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3022,5394,MALE,NOT_ALLOWED
373,34,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,1,1954,3730,MALE,ALLOWED
374,20,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,1,2085,2695,ANY,ALLOWED
375,35,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,4,2038,3123,FEMALE,NOT_ALLOWED
376,22,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,2942,5543,FEMALE,NOT_ALLOWED
377,35,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3138,4911,ANY,ALLOWED
378,26,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3757,4370,ANY,NOT_ALLOWED
379,23,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,2174,3362,FEMALE,NOT_ALLOWED
380,21,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,5,2343,4784,ANY,ALLOWED
381,21,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,5,3715,5573,MALE,NOT_ALLOWED
382,30,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2241,3516,FEMALE,ALLOWED
383,29,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1856,3329,FEMALE,NOT_ALLOWED
384,32,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3647,5398,ANY,NOT_ALLOWED
385,22,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,2,1646,4462,ANY,ALLOWED
386,32,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,4,3153,3951,FEMALE,NOT_ALLOWED
387,19,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,1,1799,2738,MALE,NOT_ALLOWED
388,26,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,5,3520,4854,MALE,NOT_ALLOWED
389,28,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2506,3526,MALE,NOT_ALLOWED
390,28,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,4,2385,3193,ANY,NOT_ALLOWED
391,21,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3471,5973,FEMALE,ALLOWED
392,33,MALE,Student,SMOKER,NO_PETS,EARLY_BIRD,3,3454,5741,MALE,NOT_ALLOWED
393,33,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,2,3647,4741,ANY,NOT_ALLOWED
394,33,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1774,3934,ANY,NOT_ALLOWED
395,18,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3187,5637,MALE,NOT_ALLOWED
396,24,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3130,5124,MALE,ALLOWED
397,23,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1870,4543,ANY,NOT_ALLOWED
398,28,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,3,1918,2726,MALE,NOT_ALLOWED
399,21,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,1,3967,5562,ANY,NOT_ALLOWED
400,23,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,4,1954,4322,FEMALE,NOT_ALLOWED
401,20,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,1900,3852,FEMALE,NOT_ALLOWED
402,35,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,2020,3952,MALE,NOT_ALLOWED
403,35,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3067,5803,FEMALE,ALLOWED
404,34,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2542,4952,MALE,NOT_ALLOWED
405,30,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,2949,3714,FEMALE,ALLOWED
406,18,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,2784,5311,FEMALE,NOT_ALLOWED
407,28,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2916,5306,ANY,ALLOWED
408,20,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3249,4302,MALE,NOT_ALLOWED
409,29,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2589,4979,MALE,ALLOWED
410,19,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2976,5924,FEMALE,NOT_ALLOWED
411,28,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2589,3802,FEMALE,NOT_ALLOWED
412,21,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,2,3876,5800,FEMALE,NOT_ALLOWED
413,30,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3336,5988,ANY,NOT_ALLOWED
414,28,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,2,1757,3719,ANY,ALLOWED
415,18,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,5,3001,5641,ANY,NOT_ALLOWED
416,26,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1547,3061,FEMALE,NOT_ALLOWED
417,22,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2860,4394,FEMALE,NOT_ALLOWED
418,24,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,2756,5626,ANY,NOT_ALLOWED
419,26,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,3,2915,5247,ANY,NOT_ALLOWED
420,26,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,4,1921,3086,MALE,NOT_ALLOWED
421,32,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,2,3113,5392,FEMALE,NOT_ALLOWED
422,23,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3329,5353,ANY,NOT_ALLOWED
423,31,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,2,3347,5606,MALE,NOT_ALLOWED
424,22,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2935,5710,ANY,ALLOWED
425,26,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,1,3326,5073,ANY,NOT_ALLOWED
426,18,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3588,4887,FEMALE,ALLOWED
427,31,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2977,5257,FEMALE,ALLOWED
428,32,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,3702,6121,MALE,ALLOWED
429,32,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,2,3641,4312,FEMALE,NOT_ALLOWED
430,20,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2649,4448,ANY,NOT_ALLOWED
431,18,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2309,4711,FEMALE,NOT_ALLOWED
432,33,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,3,3551,6007,ANY,NOT_ALLOWED
433,29,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,4,1634,3628,FEMALE,ALLOWED
434,26,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3052,5441,MALE,NOT_ALLOWED
435,21,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,2,1645,2210,FEMALE,NOT_ALLOWED
436,26,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,2523,4259,ANY,NOT_ALLOWED
437,26,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,2,2730,3329,FEMALE,NOT_ALLOWED
438,18,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,2,3180,4761,ANY,NOT_ALLOWED
439,18,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3904,4549,FEMALE,ALLOWED
440,22,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2335,3395,ANY,NOT_ALLOWED
441,32,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,3,3354,5504,ANY,NOT_ALLOWED
442,31,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,3,2780,5722,MALE,NOT_ALLOWED
443,33,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,2,3192,4246,FEMALE,ALLOWED
444,19,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,2,3558,4709,MALE,NOT_ALLOWED
445,24,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,4,3352,4757,ANY,ALLOWED
446,26,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,3,3415,5133,FEMALE,NOT_ALLOWED
447,28,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3534,5135,MALE,NOT_ALLOWED
448,26,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3793,5029,MALE,ALLOWED
449,21,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2219,3058,MALE,ALLOWED
450,35,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,2,2353,3547,FEMALE,NOT_ALLOWED
451,20,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,1,1510,2329,FEMALE,ALLOWED
452,18,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3797,5770,MALE,ALLOWED
